ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,TYPE_OF_VEHICLE,OUTCOME
110404,40-64,male,10-19y,none,upper class,0.7637693671099082,0.0,before 2015,1.0,1.0,32204,8000.0,1,0,0,Sports Car,0.0
154145,65+,male,10-19y,high school,upper class,0.6270069347629762,0.0,before 2015,0.0,0.0,10238,14000.0,2,2,0,Sports Car,0.0
723142,26-39,female,20-29y,university,middle class,0.3590063571987218,1.0,before 2015,1.0,1.0,10238,9000.0,0,0,0,Sedan,1.0
174243,16-25,male,10-19y,high school,middle class,0.5337202240307467,1.0,after 2015,1.0,1.0,10238,7000.0,1,0,0,Sports Car,1.0
487678,26-39,male,30y+,none,working class,0.5763355714614331,1.0,before 2015,1.0,1.0,33087,14000.0,1,0,0,Sedan,1.0
991709,40-64,male,30y+,high school,working class,0.608119494059436,1.0,before 2015,0.0,1.0,92084,7000.0,0,0,2,Sports Car,0.0
441404,40-64,female,20-29y,high school,upper class,0.6092620736563256,1.0,before 2015,1.0,0.0,10238,12000.0,0,0,0,SUV,1.0
579091,16-25,male,20-29y,high school,upper class,0.467135637418438,1.0,after 2015,0.0,0.0,31093,11000.0,0,0,1,SUV,0.0
56067,26-39,female,0-9y,high school,upper class,0.7309769446814711,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,0,Sedan,1.0
93792,16-25,female,0-9y,university,upper class,0.8332364899564122,1.0,after 2015,0.0,1.0,10238,7000.0,0,0,1,HatchBack,1.0
4262,40-64,female,20-29y,university,upper class,0.726117687329205,1.0,before 2015,1.0,1.0,10238,12000.0,0,0,0,Sedan,1.0
70725,65+,male,0-9y,university,poverty,0.837149193613532,1.0,before 2015,0.0,1.0,10238,8000.0,0,0,0,Sports Car,1.0
613739,40-64,male,0-9y,high school,poverty,0.7598775391443763,0.0,after 2015,0.0,0.0,10238,10000.0,0,0,0,Sports Car,0.0
603206,40-64,male,0-9y,university,poverty,0.3248770195447767,1.0,before 2015,1.0,1.0,32225,3000.0,1,0,0,HatchBack,0.0
389316,40-64,male,0-9y,university,working class,0.7859966574186199,1.0,before 2015,1.0,1.0,31702,10000.0,1,0,1,SUV,1.0
304387,26-39,male,20-29y,high school,upper class,0.7291092871630963,1.0,before 2015,1.0,1.0,10238,6000.0,0,0,0,HatchBack,1.0
760825,16-25,male,20-29y,none,upper class,0.7124347140981733,0.0,before 2015,1.0,1.0,10238,14000.0,0,0,0,Sedan,0.0
9172,40-64,male,20-29y,high school,upper class,0.4674654443187249,0.0,after 2015,0.0,1.0,10238,6000.0,0,0,0,SUV,0.0
317770,65+,male,20-29y,university,upper class,0.5892131181051178,1.0,after 2015,0.0,1.0,34500,10000.0,0,0,0,HatchBack,1.0
101145,16-25,male,20-29y,none,working class,0.6024003217338324,1.0,before 2015,0.0,0.0,10238,14000.0,0,0,1,SUV,1.0
147199,26-39,male,20-29y,high school,working class,0.8391781989678255,1.0,before 2015,1.0,1.0,10238,11000.0,0,0,0,Sports Car,0.0
641281,65+,female,10-19y,none,upper class,0.5923664911297297,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,Sedan,0.0
1242,40-64,male,0-9y,high school,upper class,0.53599991570456,1.0,after 2015,0.0,1.0,10238,10000.0,0,0,1,HatchBack,1.0
8730,40-64,female,20-29y,university,upper class,0.4981078034897464,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,Sports Car,0.0
379181,40-64,male,20-29y,none,upper class,0.1434057500714735,1.0,before 2015,1.0,0.0,10238,10000.0,0,0,0,HatchBack,1.0
227030,16-25,male,20-29y,high school,poverty,0.8264583611889851,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,HatchBack,1.0
840427,26-39,female,20-29y,university,working class,0.6946088354278543,1.0,before 2015,1.0,1.0,35436,9000.0,1,3,2,SUV,0.0
406864,40-64,male,10-19y,high school,upper class,0.6109846874450287,1.0,before 2015,1.0,0.0,30213,2000.0,0,5,1,Sports Car,1.0
517376,16-25,female,10-19y,high school,poverty,0.5574177394275455,1.0,after 2015,1.0,1.0,29641,12000.0,0,0,0,HatchBack,0.0
200176,65+,female,10-19y,none,upper class,0.83639062373612,1.0,after 2015,0.0,0.0,10238,14000.0,3,0,0,Sports Car,0.0
170274,65+,male,0-9y,university,upper class,0.7822832520196539,1.0,before 2015,0.0,0.0,10238,13000.0,0,0,0,HatchBack,0.0
11009,40-64,male,10-19y,none,upper class,0.6561102741149274,1.0,before 2015,1.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
552247,65+,female,10-19y,university,upper class,0.6713668057490416,1.0,after 2015,1.0,0.0,10238,13000.0,0,0,0,Sports Car,1.0
335501,40-64,female,20-29y,none,poverty,0.6952685088575183,1.0,before 2015,1.0,1.0,31176,9000.0,0,0,1,Sports Car,0.0
376185,40-64,female,20-29y,high school,upper class,0.7494462131296611,1.0,before 2015,0.0,1.0,10238,14000.0,1,0,0,SUV,1.0
215693,65+,male,20-29y,none,middle class,0.5196105561743745,1.0,before 2015,1.0,1.0,41541,12000.0,2,0,0,Sedan,0.0
813528,40-64,male,30y+,high school,middle class,0.614003206560847,1.0,after 2015,1.0,0.0,10238,11000.0,0,0,3,SUV,1.0
258536,26-39,male,30y+,none,middle class,0.5269902905404383,0.0,after 2015,1.0,0.0,35213,12000.0,2,0,0,HatchBack,0.0
576773,26-39,male,20-29y,none,working class,0.574070176442592,0.0,after 2015,1.0,0.0,10238,14000.0,0,0,0,Sedan,0.0
801418,26-39,male,0-9y,none,upper class,0.5860160449750584,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,HatchBack,1.0
352250,65+,female,20-29y,university,upper class,0.5072312717868835,0.0,after 2015,1.0,1.0,29758,16000.0,2,0,0,Sports Car,0.0
104937,40-64,female,0-9y,none,working class,0.578286094504073,1.0,after 2015,0.0,0.0,10238,11000.0,0,0,4,HatchBack,0.0
503953,65+,male,10-19y,university,middle class,0.8976837254583911,1.0,before 2015,1.0,1.0,32355,6000.0,0,0,0,SUV,1.0
181544,16-25,male,20-29y,high school,working class,0.7239208134081814,1.0,before 2015,1.0,1.0,10238,9000.0,0,1,1,Sedan,0.0
499558,65+,female,20-29y,none,upper class,0.626733275299084,1.0,before 2015,0.0,0.0,10238,15000.0,0,0,0,HatchBack,0.0
560993,65+,male,20-29y,university,upper class,0.4525262991781623,1.0,after 2015,1.0,0.0,10238,10000.0,1,0,1,HatchBack,0.0
762452,40-64,female,10-19y,high school,middle class,0.5030654146031319,0.0,before 2015,0.0,1.0,10238,9000.0,0,0,1,SUV,0.0
6455,40-64,male,20-29y,none,upper class,0.6939254881803948,1.0,before 2015,1.0,0.0,10238,7000.0,0,0,0,Sedan,0.0
7985,65+,female,20-29y,none,upper class,0.1744694931798219,1.0,before 2015,0.0,0.0,32892,14000.0,1,0,0,SUV,1.0
300775,40-64,female,10-19y,high school,working class,0.6087408034694306,1.0,before 2015,1.0,0.0,10238,9000.0,2,0,0,HatchBack,1.0
74756,65+,male,10-19y,university,working class,0.6264302167199509,1.0,after 2015,1.0,1.0,29511,13000.0,0,0,0,SUV,0.0
987288,40-64,male,20-29y,high school,working class,0.6421900895586492,1.0,before 2015,1.0,0.0,10238,16000.0,0,0,2,Sports Car,0.0
68759,40-64,male,30y+,university,upper class,0.6396225375697036,1.0,after 2015,1.0,0.0,10238,9000.0,0,0,0,Sports Car,0.0
527095,40-64,female,30y+,high school,upper class,0.408226502049494,1.0,after 2015,1.0,0.0,34065,10000.0,1,1,1,Sports Car,0.0
176962,65+,female,0-9y,none,upper class,0.6234375591453707,1.0,after 2015,0.0,0.0,35128,14000.0,5,0,0,Sports Car,0.0
492762,65+,male,20-29y,none,working class,0.727134032844001,1.0,before 2015,1.0,1.0,10238,2000.0,0,0,5,Sports Car,0.0
772879,40-64,female,20-29y,university,middle class,0.6611967595423726,1.0,before 2015,0.0,1.0,10238,11000.0,0,0,0,Sports Car,1.0
237732,65+,male,30y+,university,working class,0.4594173498960795,1.0,before 2015,1.0,0.0,30922,14000.0,1,0,1,Sedan,1.0
389667,26-39,female,0-9y,none,poverty,0.7075688716512829,1.0,after 2015,1.0,1.0,10238,9000.0,0,0,0,Sedan,0.0
201579,40-64,male,20-29y,high school,upper class,0.7400733818006263,1.0,after 2015,0.0,1.0,10238,14000.0,0,0,1,HatchBack,0.0
383612,16-25,female,20-29y,none,upper class,0.470291006429131,0.0,after 2015,1.0,1.0,10238,14000.0,0,0,7,Sports Car,1.0
255999,65+,female,20-29y,high school,working class,0.8370675116427779,1.0,after 2015,1.0,1.0,10238,6000.0,0,0,0,SUV,1.0
307067,26-39,male,30y+,high school,upper class,0.4334539262895786,1.0,before 2015,1.0,0.0,10238,9000.0,0,0,0,Sports Car,0.0
233343,26-39,female,20-29y,none,upper class,0.298785260961165,1.0,after 2015,0.0,0.0,30424,11000.0,1,0,6,Sedan,0.0
655681,65+,female,20-29y,none,working class,0.6081106819085721,1.0,before 2015,0.0,0.0,10238,14000.0,0,0,0,HatchBack,0.0
704387,16-25,male,0-9y,none,upper class,0.7144212959712384,1.0,before 2015,0.0,0.0,10238,13000.0,0,0,0,HatchBack,0.0
646080,16-25,female,30y+,high school,poverty,0.7241312849773569,1.0,after 2015,1.0,1.0,20681,12000.0,0,0,0,HatchBack,0.0
120325,16-25,male,10-19y,high school,working class,0.7729499910166417,1.0,after 2015,1.0,1.0,10238,6000.0,0,0,0,HatchBack,0.0
30298,40-64,male,10-19y,university,upper class,0.5151262867221346,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,SUV,0.0
225143,26-39,female,10-19y,high school,poverty,0.5296572477836553,1.0,after 2015,1.0,0.0,34734,10000.0,9,0,0,Sedan,0.0
174097,26-39,male,10-19y,none,upper class,0.6366369433980698,0.0,before 2015,0.0,0.0,10238,12000.0,0,0,0,Sedan,1.0
701480,16-25,female,10-19y,none,upper class,0.8676119864412488,1.0,after 2015,0.0,1.0,10238,10000.0,0,0,0,HatchBack,0.0
239602,65+,male,20-29y,university,poverty,0.7613304112370464,1.0,before 2015,0.0,0.0,33115,7000.0,0,0,0,HatchBack,1.0
597662,16-25,female,10-19y,university,poverty,0.8403791758370228,0.0,before 2015,0.0,1.0,28992,10000.0,2,0,1,Sports Car,0.0
264695,40-64,male,0-9y,high school,working class,0.5657857701096549,1.0,before 2015,1.0,0.0,10238,10000.0,0,0,0,Sedan,1.0
561292,40-64,female,10-19y,none,upper class,0.3229274794694081,0.0,before 2015,1.0,1.0,10238,11000.0,1,0,0,HatchBack,0.0
508574,16-25,male,0-9y,none,upper class,0.4938609887985463,0.0,before 2015,0.0,1.0,10238,11000.0,0,0,0,SUV,1.0
423382,26-39,male,10-19y,high school,upper class,0.7750846232163983,1.0,after 2015,0.0,1.0,10238,14000.0,0,0,0,Sports Car,1.0
413956,26-39,male,0-9y,none,working class,0.7979546399440276,1.0,after 2015,0.0,1.0,10238,16000.0,3,0,3,Sedan,0.0
306652,40-64,female,20-29y,high school,middle class,0.7257428701008769,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,0.0
31190,65+,female,0-9y,none,upper class,0.7292790103385508,1.0,after 2015,1.0,0.0,10238,9000.0,0,1,0,Sports Car,1.0
234556,26-39,male,0-9y,high school,poverty,0.5161550589813099,1.0,before 2015,0.0,0.0,10238,13000.0,0,0,0,Sports Car,0.0
338211,16-25,male,10-19y,university,middle class,0.4455884951925636,1.0,before 2015,1.0,0.0,33610,5000.0,0,0,0,Sports Car,1.0
387193,40-64,female,0-9y,high school,poverty,0.3620212404443155,1.0,before 2015,1.0,0.0,10238,6000.0,0,0,0,HatchBack,1.0
402092,16-25,male,10-19y,none,upper class,0.6056512505889621,1.0,after 2015,0.0,1.0,10238,9000.0,0,0,0,Sports Car,0.0
823962,65+,male,20-29y,university,upper class,0.5619329123660042,1.0,before 2015,0.0,0.0,10238,11000.0,0,0,0,Sedan,0.0
946473,16-25,female,0-9y,none,working class,0.4355003665210243,1.0,after 2015,1.0,1.0,10238,8000.0,0,0,0,HatchBack,1.0
333417,26-39,female,30y+,university,middle class,0.681317793287956,1.0,after 2015,1.0,1.0,10238,13000.0,0,0,0,Sports Car,0.0
354524,16-25,male,30y+,none,working class,0.5989641613855428,1.0,before 2015,1.0,1.0,10238,14000.0,2,0,0,SUV,0.0
986910,26-39,male,10-19y,high school,upper class,0.8024540215243137,1.0,after 2015,1.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
77086,40-64,male,30y+,high school,upper class,0.5396232433546837,1.0,before 2015,1.0,0.0,10238,6000.0,0,0,0,HatchBack,0.0
519571,40-64,female,10-19y,none,working class,0.4430966458318823,0.0,after 2015,1.0,0.0,10238,3000.0,0,0,0,SUV,0.0
729595,65+,male,30y+,high school,working class,0.7999409311924317,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,1,HatchBack,0.0
946821,65+,male,20-29y,high school,upper class,0.7220401015505037,1.0,before 2015,1.0,0.0,10238,10000.0,0,0,0,Sports Car,0.0
365054,65+,female,0-9y,high school,upper class,0.4928976305588859,1.0,before 2015,1.0,0.0,14212,13000.0,0,0,0,Sports Car,1.0
319264,65+,male,20-29y,university,poverty,0.8154985874207927,1.0,before 2015,0.0,0.0,10238,6000.0,1,0,2,Sedan,0.0
61099,16-25,female,20-29y,none,upper class,0.5855930453836212,1.0,after 2015,1.0,0.0,33722,14000.0,2,0,0,Sports Car,0.0
95726,65+,female,30y+,university,poverty,0.3466541141872959,1.0,after 2015,0.0,0.0,10238,13000.0,0,0,2,Sedan,0.0
71671,40-64,male,20-29y,none,middle class,0.5583419972693006,1.0,after 2015,1.0,0.0,34534,10000.0,0,0,0,Sedan,1.0
475169,40-64,male,20-29y,none,working class,0.5099300827365049,1.0,after 2015,1.0,0.0,10238,14000.0,0,1,0,HatchBack,0.0
389944,26-39,female,20-29y,high school,upper class,0.5341787422964185,1.0,before 2015,1.0,1.0,10238,13000.0,0,0,0,HatchBack,1.0
916455,65+,male,20-29y,high school,working class,0.5079626120703594,1.0,before 2015,1.0,1.0,10238,7000.0,0,0,1,Sedan,0.0
106209,26-39,female,20-29y,high school,middle class,0.8091952264005865,1.0,after 2015,0.0,0.0,10238,14000.0,2,0,1,Sedan,0.0
108159,26-39,male,0-9y,none,middle class,0.5993009254194209,0.0,before 2015,0.0,0.0,37476,6000.0,0,0,0,SUV,1.0
40801,16-25,male,20-29y,high school,upper class,0.5027881889728512,1.0,after 2015,1.0,1.0,10238,9000.0,0,0,0,Sports Car,1.0
539294,40-64,female,20-29y,high school,upper class,0.5771195147153865,1.0,before 2015,0.0,0.0,10238,11000.0,0,0,0,Sedan,0.0
401592,65+,male,20-29y,university,middle class,0.6244777727033072,1.0,before 2015,1.0,1.0,10238,12000.0,0,0,0,Sedan,0.0
539491,65+,female,0-9y,high school,upper class,0.7512281660784341,1.0,before 2015,0.0,1.0,10238,7000.0,0,0,0,HatchBack,0.0
100877,26-39,male,0-9y,high school,poverty,0.3970311847174437,1.0,after 2015,1.0,0.0,10238,6000.0,0,0,0,Sedan,0.0
758427,65+,female,0-9y,high school,middle class,0.4491873129986679,1.0,after 2015,0.0,0.0,10238,14000.0,0,0,0,HatchBack,0.0
932322,26-39,male,0-9y,university,poverty,0.7289600473654265,1.0,after 2015,0.0,1.0,10238,14000.0,1,0,0,HatchBack,1.0
118230,65+,male,10-19y,high school,middle class,0.6339213246297069,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,3,HatchBack,0.0
421308,40-64,male,0-9y,high school,upper class,0.8016686184001904,1.0,before 2015,0.0,1.0,10238,15000.0,0,0,0,Sedan,0.0
172234,16-25,male,0-9y,university,upper class,0.8864936133529895,1.0,before 2015,1.0,0.0,10238,14000.0,2,0,1,HatchBack,0.0
173637,40-64,male,20-29y,university,working class,0.6444559750988724,1.0,before 2015,0.0,1.0,10238,11000.0,1,0,0,Sedan,1.0
101199,16-25,female,20-29y,none,middle class,0.7236351214026548,1.0,after 2015,1.0,1.0,10238,5000.0,15,2,0,HatchBack,1.0
105230,65+,male,20-29y,high school,upper class,0.581083167928555,1.0,after 2015,1.0,0.0,10238,9000.0,0,0,0,Sedan,0.0
188386,40-64,male,20-29y,high school,upper class,0.6127541655856621,1.0,before 2015,0.0,1.0,10238,7000.0,0,1,0,Sedan,0.0
472936,26-39,female,0-9y,high school,middle class,0.7929448585211096,1.0,before 2015,1.0,1.0,10238,16000.0,0,0,0,SUV,1.0
958405,40-64,male,20-29y,none,middle class,0.5727996413049729,0.0,before 2015,0.0,0.0,31215,13000.0,5,0,0,HatchBack,0.0
682942,40-64,male,30y+,none,upper class,0.6416449247900715,1.0,after 2015,1.0,1.0,10238,14000.0,1,0,1,Sports Car,0.0
29159,40-64,male,20-29y,high school,middle class,0.7332041098456701,1.0,before 2015,0.0,1.0,36164,7000.0,0,0,0,Sedan,0.0
293227,16-25,male,20-29y,university,working class,0.5085200601916084,1.0,before 2015,0.0,1.0,92101,11000.0,0,0,0,Sports Car,0.0
696954,40-64,male,20-29y,university,poverty,0.7288478744045159,1.0,after 2015,1.0,1.0,10238,11000.0,0,0,0,Sedan,1.0
789769,26-39,male,10-19y,high school,upper class,0.6601090903605025,1.0,before 2015,1.0,0.0,35067,10000.0,0,0,0,Sports Car,1.0
592511,65+,female,10-19y,none,working class,0.5341791649066142,1.0,before 2015,1.0,1.0,10238,15000.0,0,0,5,SUV,1.0
96366,26-39,male,0-9y,none,upper class,0.5719808831573017,1.0,before 2015,0.0,1.0,10238,12000.0,0,0,0,Sports Car,1.0
875380,65+,male,20-29y,high school,upper class,0.5738698087645846,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,0,Sedan,0.0
523120,40-64,male,0-9y,university,working class,0.6918390515650453,1.0,before 2015,0.0,0.0,10238,11000.0,0,0,0,HatchBack,0.0
241959,40-64,male,10-19y,high school,middle class,0.4147196476840898,0.0,after 2015,0.0,1.0,36688,13000.0,4,0,1,Sports Car,0.0
895118,65+,male,20-29y,high school,poverty,0.5295329004211258,1.0,before 2015,0.0,0.0,10238,11000.0,1,0,0,Sedan,1.0
249,26-39,male,0-9y,none,upper class,0.5594836611988819,1.0,after 2015,1.0,1.0,10238,10000.0,1,0,0,SUV,0.0
589966,40-64,male,20-29y,none,upper class,0.5133967432280727,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,1,Sports Car,0.0
668460,26-39,female,0-9y,high school,upper class,0.5910756669402537,1.0,after 2015,0.0,0.0,10238,13000.0,4,0,0,HatchBack,0.0
405885,65+,male,10-19y,university,upper class,0.8042972566025614,1.0,before 2015,0.0,0.0,10238,15000.0,2,0,0,Sports Car,0.0
534897,65+,male,20-29y,none,upper class,0.7747189894597892,1.0,before 2015,0.0,1.0,10238,14000.0,6,0,0,Sports Car,0.0
451474,40-64,male,10-19y,none,middle class,0.4478234933041646,0.0,before 2015,1.0,1.0,10238,12000.0,0,0,0,HatchBack,1.0
748707,26-39,male,10-19y,high school,upper class,0.5872779376766071,1.0,before 2015,0.0,0.0,10238,13000.0,4,0,0,Sedan,1.0
511522,16-25,male,20-29y,high school,middle class,0.4250980384517606,1.0,before 2015,0.0,0.0,10238,14000.0,0,0,0,Sedan,0.0
165013,65+,male,0-9y,university,working class,0.7742572675868842,1.0,after 2015,0.0,0.0,10238,7000.0,1,0,1,Sedan,0.0
636296,26-39,female,20-29y,none,upper class,0.6338201432059454,0.0,after 2015,0.0,0.0,10238,12000.0,0,0,0,HatchBack,0.0
462820,65+,male,10-19y,university,upper class,0.6669379331817974,1.0,after 2015,1.0,0.0,34812,13000.0,0,0,1,Sedan,0.0
847784,40-64,female,10-19y,university,middle class,0.4766595237782728,1.0,after 2015,0.0,0.0,10238,6000.0,0,0,0,Sedan,0.0
919256,65+,female,20-29y,none,working class,0.5350631319338534,1.0,before 2015,0.0,0.0,29250,13000.0,0,0,0,HatchBack,1.0
404572,65+,male,10-19y,high school,upper class,0.710978215202827,1.0,after 2015,1.0,1.0,10238,3000.0,0,0,0,Sports Car,0.0
620743,40-64,female,0-9y,high school,upper class,0.6043103983052102,1.0,before 2015,1.0,0.0,33201,13000.0,3,1,0,SUV,1.0
184663,65+,male,10-19y,high school,upper class,0.4470497151850356,1.0,after 2015,1.0,0.0,33784,7000.0,2,0,0,Sedan,0.0
38991,65+,female,10-19y,university,upper class,0.7257668146744104,0.0,after 2015,0.0,1.0,10238,16000.0,5,0,1,Sedan,0.0
399747,16-25,male,10-19y,none,poverty,0.6612182393619234,1.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,Sports Car,1.0
4722,65+,female,20-29y,university,working class,0.559888237327957,1.0,before 2015,1.0,1.0,10238,13000.0,0,0,0,SUV,0.0
696941,16-25,male,0-9y,high school,upper class,0.6356998262916356,1.0,before 2015,0.0,1.0,10238,16000.0,0,0,0,Sports Car,0.0
389198,65+,male,0-9y,high school,working class,0.5489475751090271,0.0,before 2015,1.0,0.0,10238,8000.0,0,0,0,HatchBack,1.0
163511,16-25,male,0-9y,university,upper class,0.767739999458925,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,Sports Car,0.0
36662,40-64,female,10-19y,none,middle class,0.4940248261776386,1.0,after 2015,0.0,0.0,10238,7000.0,2,0,0,Sedan,0.0
419794,40-64,male,10-19y,high school,middle class,0.401083811437068,1.0,after 2015,1.0,1.0,30289,4000.0,0,0,0,Sedan,0.0
418339,26-39,female,0-9y,none,middle class,0.6661522628191343,1.0,before 2015,1.0,0.0,10238,9000.0,1,0,0,HatchBack,0.0
191237,65+,male,0-9y,university,upper class,0.7133336972823598,1.0,before 2015,0.0,0.0,10238,13000.0,0,0,0,Sports Car,1.0
345652,65+,male,20-29y,high school,working class,0.4867257976209074,1.0,before 2015,1.0,0.0,10238,12000.0,0,0,0,Sedan,0.0
42334,65+,female,0-9y,none,upper class,0.5575278037763952,1.0,before 2015,1.0,0.0,35820,10000.0,0,0,0,Sedan,0.0
230933,65+,male,0-9y,none,upper class,0.6684803140835852,1.0,after 2015,1.0,0.0,10238,13000.0,1,0,0,Sedan,0.0
690249,26-39,female,0-9y,university,upper class,0.4487889620219561,0.0,before 2015,0.0,0.0,10238,14000.0,0,0,1,Sports Car,1.0
298125,65+,male,0-9y,none,upper class,0.9158116282730462,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,1,Sedan,0.0
931873,65+,male,0-9y,high school,upper class,0.8271859749940176,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,SUV,1.0
138623,40-64,male,20-29y,university,upper class,0.781288824530455,1.0,after 2015,1.0,0.0,10238,8000.0,1,0,0,Sedan,1.0
39383,26-39,female,0-9y,none,upper class,0.7227367379841647,1.0,before 2015,1.0,0.0,10238,12000.0,0,0,0,Sports Car,0.0
484872,26-39,male,10-19y,high school,upper class,0.7244157819198996,1.0,before 2015,0.0,1.0,10238,11000.0,1,0,0,HatchBack,0.0
931937,40-64,male,0-9y,high school,working class,0.5158838268895376,1.0,before 2015,0.0,1.0,10238,9000.0,4,0,0,Sports Car,0.0
317308,40-64,male,0-9y,none,upper class,0.3297962043418934,1.0,after 2015,1.0,0.0,10238,9000.0,1,0,0,HatchBack,1.0
4741,40-64,male,20-29y,high school,upper class,0.4919882190280483,0.0,after 2015,0.0,1.0,10238,13000.0,0,0,0,Sedan,0.0
627175,16-25,male,20-29y,high school,middle class,0.5189941851975782,1.0,before 2015,0.0,0.0,10238,10000.0,0,0,0,Sports Car,0.0
11887,26-39,female,20-29y,high school,working class,0.5261215989409752,1.0,before 2015,1.0,1.0,10238,3000.0,0,0,0,Sports Car,1.0
684653,16-25,female,0-9y,high school,upper class,0.5959943541667807,0.0,before 2015,1.0,0.0,10238,13000.0,0,0,0,HatchBack,0.0
63454,40-64,male,10-19y,high school,upper class,0.8058043403009152,1.0,before 2015,0.0,1.0,10238,2000.0,0,0,0,Sports Car,0.0
559979,65+,male,20-29y,high school,upper class,0.5686986287620045,1.0,after 2015,1.0,1.0,14822,17000.0,0,0,1,SUV,1.0
610149,40-64,female,20-29y,university,upper class,0.8361977055937855,1.0,before 2015,1.0,1.0,33085,3000.0,0,0,0,HatchBack,1.0
971834,65+,female,20-29y,university,upper class,0.4655138176607366,1.0,before 2015,1.0,1.0,10238,14000.0,2,0,0,HatchBack,1.0
797984,26-39,male,20-29y,high school,upper class,0.631084646669092,1.0,before 2015,1.0,0.0,10238,12000.0,0,0,0,Sedan,0.0
214275,65+,male,0-9y,university,upper class,0.392476318488632,0.0,after 2015,0.0,0.0,10238,9000.0,0,0,0,Sedan,0.0
37824,16-25,male,0-9y,none,working class,0.4811056356207498,0.0,after 2015,1.0,1.0,10238,3000.0,0,0,0,Sports Car,0.0
309212,40-64,male,0-9y,university,working class,0.5251149522971192,1.0,before 2015,0.0,0.0,10238,10000.0,0,0,4,Sedan,0.0
293955,40-64,female,30y+,university,upper class,0.7461779559594169,1.0,before 2015,0.0,1.0,10238,14000.0,8,0,0,Sedan,1.0
148852,16-25,male,0-9y,university,upper class,0.4822298798101587,1.0,before 2015,1.0,0.0,10238,13000.0,0,0,1,Sports Car,0.0
625368,65+,female,20-29y,university,working class,0.5778476764156807,0.0,before 2015,1.0,1.0,12699,9000.0,0,0,0,Sports Car,0.0
457701,65+,female,0-9y,university,upper class,0.5998606795038982,0.0,after 2015,1.0,0.0,10238,7000.0,0,0,0,HatchBack,1.0
214631,40-64,male,0-9y,university,upper class,0.3843020660433326,1.0,before 2015,0.0,1.0,10238,14000.0,0,0,0,SUV,0.0
21764,65+,female,10-19y,none,upper class,0.5551109591105687,1.0,before 2015,1.0,1.0,10238,9000.0,1,0,0,Sports Car,0.0
672601,65+,female,20-29y,high school,upper class,0.5019165003644204,0.0,before 2015,1.0,0.0,10238,5000.0,2,1,2,SUV,0.0
97705,26-39,male,0-9y,none,upper class,0.7179677119156317,1.0,before 2015,0.0,1.0,10238,11000.0,0,0,0,Sports Car,0.0
17064,40-64,male,20-29y,high school,upper class,0.451027489983678,1.0,after 2015,1.0,0.0,10238,8000.0,0,0,0,Sedan,0.0
895050,65+,male,0-9y,university,upper class,0.6834257667851801,1.0,after 2015,0.0,1.0,10238,8000.0,0,0,1,Sedan,1.0
988829,65+,male,0-9y,university,working class,0.4505770673577559,1.0,before 2015,1.0,0.0,10238,14000.0,0,0,1,HatchBack,1.0
537005,26-39,male,0-9y,high school,middle class,0.5266911949628611,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,Sports Car,0.0
148997,65+,male,0-9y,high school,upper class,0.5388851300399872,1.0,after 2015,1.0,1.0,10238,7000.0,0,0,0,Sports Car,1.0
15726,16-25,male,0-9y,none,middle class,0.5694712128348797,1.0,after 2015,1.0,0.0,10238,9000.0,0,0,0,SUV,0.0
150996,65+,male,10-19y,high school,upper class,0.4818562318009121,1.0,after 2015,0.0,0.0,33292,13000.0,2,0,0,Sports Car,0.0
421894,26-39,male,10-19y,university,upper class,0.5839973759099494,1.0,before 2015,0.0,0.0,10238,6000.0,0,0,0,HatchBack,1.0
422507,65+,male,20-29y,high school,poverty,0.6087963896985613,1.0,before 2015,0.0,0.0,33420,16000.0,1,0,0,HatchBack,1.0
276465,65+,female,20-29y,high school,poverty,0.7085988776811118,0.0,before 2015,0.0,0.0,10238,13000.0,1,0,7,HatchBack,0.0
687442,65+,female,20-29y,high school,working class,0.8275452694236193,1.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,SUV,0.0
624116,65+,male,30y+,none,upper class,0.6536174705893999,1.0,before 2015,1.0,0.0,31724,16000.0,0,0,0,Sedan,0.0
